media_type;environment;resource_data;sub_resource_day;sub_resource_daytime;request_rate_demanded;request_rate;min_reply_rate;avg_reply_rate;max_reply_rate;stddev_reply_rate;avg_response_time;avg_net_io;error_rate;sample_count_reply_rate;duration
3;1;2;2;0;25;24,8;0,0;3,2;25,2;7,7;334,8;152,2;683,699059561128;59;300,000
2;1;2;2;0;10;10,0;0,0;8,7;10,2;2,8;120,6;64,6;15,0306748466258;59;300,000
2;1;2;2;0;15;15,0;14,5;15,0;15,4;0,3;61,8;122,9;0;59;300,000
2;1;2;2;0;20;20,0;19,4;20,0;20,8;0,3;86,9;163,9;0;59;300,000
2;1;2;2;0;25;24,8;0,0;6,7;25,0;10,6;254,2;39,2;271,47102526003;59;300,000
1;1;3;1;1;10;10,0;0,0;9,4;10,4;2,2;52,5;10,3;5,93220338983051;59;300,000
1;1;3;1;1;15;15,0;14,4;15,0;15,6;0,3;82,4;17,5;0;59;300,000
1;1;3;1;1;20;20,0;19,0;20,0;20,8;0,4;110,5;23,3;0;59;300,000
1;1;3;1;1;25;24,8;0,0;3,7;30,5;8,7;413,9;5,0;566,666666666667;59;300,000
3;1;1;0;0;10;10,0;0,0;8,8;10,2;3,2;50,3;1377,2;13,5073779795687;59;300,000
3;1;1;0;0;15;15,0;5,8;14,8;18,5;1,5;122,4;2562,9;1,12359550561798;59;300,000
3;1;1;0;0;20;20,0;19,0;20,0;21,0;0,3;101,8;3454,4;0;59;300,000
3;1;1;0;0;25;24,8;0,0;3,0;32,1;8,0;323,9;132,4;737,988826815642;59;300,000
2;1;2;1;0;10;10,0;0,0;8,1;10,1;3,8;50,7;59,3;22,7495908346972;59;300,000
2;1;2;1;0;15;15,0;8,9;14,9;17,3;1,0;100,0;120,0;0,896860986547085;59;300,000
2;1;2;1;0;20;20,0;18,5;20,0;21,6;0,4;94,2;161,3;0;59;300,000
2;1;2;1;0;25;24,8;0,0;5,8;25,6;10,2;353,8;31,5;326,378624218306;59;300,000
1;1;3;1;2;10;10,0;0,0;8,8;10,4;3,3;51,8;6,4;14,0250855188141;59;300,000
1;1;3;1;2;15;15,0;14,5;15,0;15,6;0,2;80,9;11,5;0;59;300,000
1;1;3;1;2;20;20,0;18,0;20,0;21,8;0,5;101,8;15,3;0;59;300,000
1;1;3;1;2;25;24,8;0,0;4,2;31,4;9,0;446,4;4,7;499,041533546326;59;300,000
2;1;3;1;2;10;10,0;0,0;8,9;10,3;3,1;53,9;11,7;12,4437781109445;59;300,000
2;1;3;1;2;15;15,0;6,5;14,8;19,8;1,4;113,9;20,8;1,05546822366944;59;300,000
2;1;3;1;2;20;20,0;18,3;20,0;21,2;0,4;101,3;28,1;0;59;300,000
2;1;3;1;2;25;24,8;0,0;7,0;25,4;10,8;352,7;9,5;256,633380884451;59;300,000
2;1;3;1;3;10;10,0;0,0;8,2;10,4;3,7;63,5;13,4;21,0165389269867;59;300,000
2;1;3;1;3;15;15,0;8,9;14,8;15,6;1,0;113,0;25,9;1,05546822366944;59;300,000
2;1;3;1;3;20;20,0;19,5;20,0;20,4;0,2;100,1;34,9;0;59;300,000
2;1;3;1;3;25;24,8;0,0;5,2;25,4;9,6;339,2;8,3;376,795931341386;59;300,000
3;1;3;1;1;10;10,0;0,0;8,2;10,3;3,7;97,6;1268,6;21,8521527213647;59;300,000
3;1;3;1;1;15;15,0;14,4;15,0;15,6;0,3;91,6;2318,2;0;59;300,000
3;1;3;1;1;20;20,0;18,5;20,0;20,7;0,3;118,1;3090,6;0;59;300,000
3;1;3;1;1;25;24,8;0,0;3,1;25,2;7,7;314,8;130,9;700,42689434365;59;300,000
2;1;1;0;0;10;10,0;0,0;8,7;10,3;3,3;43,2;125,6;14,5912910618793;59;300,000
2;1;1;0;0;15;15,0;14,5;15,0;15,4;0,3;64,3;238,0;0;59;300,000
2;1;1;0;0;20;20,0;19,6;20,0;20,4;0,1;89,1;317,2;0;59;300,000
2;1;1;0;0;25;24,8;0,0;3,9;25,0;8,5;428,7;28,7;544,329896907216;59;300,000
1;1;3;1;4;10;10,0;0,0;9,4;13,6;2,6;58,1;20,1;6,49627263045793;59;300,000
1;1;3;1;4;15;15,0;14,5;15,0;15,6;0,3;79,6;35,0;0;59;300,000
1;1;3;1;4;20;19,9;10,0;19,8;26,0;1,7;128,3;46,3;0,73875083948959;59;300,000
1;1;3;1;4;25;24,8;0,0;5,1;25,4;9,6;384,5;9,9;385,751295336788;59;300,000
1;1;2;1;0;10;10,0;0,0;8,9;10,3;3,1;43,6;35,5;12,5703564727955;59;300,000
1;1;2;1;0;15;15,0;14,5;15,0;15,4;0,3;65,8;65,6;0;59;300,000
1;1;2;1;0;20;20,0;19,4;20,0;20,8;0,3;90,4;87,4;0;59;300,000
1;1;2;1;0;25;24,8;0,0;4,9;25,0;9,5;390,1;14,5;412,295081967213;59;300,000
3;1;2;1;0;10;10,0;0,0;8,3;10,2;3,6;62,3;1211,2;20,1923076923077;59;300,000
3;1;2;1;0;15;15,0;14,5;15,0;15,2;0,1;72,9;2432,6;0;59;300,000
3;1;2;1;0;20;20,0;19,2;20,0;20,6;0,3;101,6;3243,0;0;59;300,000
3;1;2;1;0;25;24,8;0,0;3,1;25,0;7,7;324,1;141,3;699,573560767591;59;300,000
